,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
1335,26111547,1.0,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,8,155.0,3,90,True,0,0,4,True,77.5,465.0,0.08,0.17,0.22,4.99,0.03561643835616438,786.2876712328767
1336,26114217,1.0,True,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,1,69.0,3,1125,True,0,0,4,True,34.5,207.0,0.07,0.14,0.15,2.99,0.06301369863013699,681.4931506849315
1337,26116665,0.24,True,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,4,125.0,7,30,True,3,0,5,True,62.5,875.0,0.07,0.09,0.17,4.99,0.00821917808219178,625.0
1338,26139659,0.5,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,6,135.0,3,90,True,0,0,4,True,67.5,405.0,0.09,0.14,0.18,4.99,0.0,675.0
1339,26160300,0.0,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,4,13,375.0,6,21,True,0,1,4,True,93.75,2250.0,0.17,0.33,0.25,4.99,0.04657534246575343,1875.0
1340,26185801,0.0,True,Centrum-Oost,52.38,4.883,Entire home/apt,4,2,2,12,429.0,3,365,True,2,2,4,True,107.25,1287.0,0.06,0.22,0.22,10.99,0.6547945205479452,2152.3835616438355
1341,26215451,0.6,True,Gaasperdam - Driemond,52.28,4.992,Entire home/apt,4,2,3,9,169.0,3,30,True,0,1,4,True,42.25,507.0,0.07,0.25,0.2,4.99,0.052054794520547946,851.7808219178082
1342,26265461,0.15,True,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,11,143.0,3,14,True,0,1,5,True,71.5,429.0,0.05,0.05,0.17,4.99,0.16986301369863013,715.7534246575342
1343,26271194,0.37,True,Oud-Oost,52.38,4.93,Entire home/apt,2,1,1,12,217.0,3,1125,True,4,1,4,True,108.5,651.0,0.11,0.26,0.25,4.99,0.03561643835616438,937.013698630137
1344,26292322,0.5,True,IJburg - Zeeburgereiland,52.38,4.97,Entire home/apt,4,2,1,2,125.0,4,1125,True,0,0,4,True,31.25,500.0,0.06,0.14,0.16,4.99,0.0,625.0
1345,26294197,0.5,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,7,155.0,2,7,True,1,1,4,True,77.5,310.0,0.07,0.16,0.17,4.99,0.021917808219178082,789.3835616438356
1346,26312125,0.35,True,Oud-Noord,52.4,4.934,Entire home/apt,5,3,5,7,190.0,4,14,True,0,0,5,True,38.0,760.0,0.07,0.17,0.21,4.99,0.16986301369863013,950.0
1347,26312130,1.0,True,Oud-Oost,52.38,4.93,Entire home/apt,2,1,1,10,133.0,7,12,True,0,0,5,True,66.5,931.0,0.06,0.13,0.17,4.99,0.0,619.4383561643835
1348,26314462,0.62,True,Oud-Noord,52.4,4.914,Entire home/apt,4,2,2,3,123.0,4,1125,True,0,0,4,True,30.75,492.0,0.07,0.17,0.15,4.99,0.0,614.2465753424658
1349,26329643,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,2,1,1,7,150.0,3,1125,True,1,1,4,True,75.0,450.0,0.07,0.2,0.18,4.99,0.0027397260273972603,705.3424657534247
1350,26383495,0.62,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,5,13,250.0,3,1125,True,0,3,4,True,62.5,750.0,0.11,0.25,0.27,4.99,0.0027397260273972603,1250.0
1351,26431371,0.76,True,Centrum-West,52.38,4.89,Entire home/apt,5,3,3,18,417.0,2,1125,True,4,0,4,True,83.4,834.0,0.09,0.28,0.32,10.99,0.07123287671232877,2307.123287671233
1352,26465711,0.2,True,Watergraafsmeer,52.34,4.938,Entire home/apt,4,2,3,1,75.0,84,1125,True,0,0,5,True,18.75,6300.0,0.06,0.12,0.17,4.99,0.16986301369863013,375.0
1353,26489486,0.29,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,3,81.0,1,1125,True,7,1,4,True,40.5,81.0,0.04,0.11,0.17,4.99,0.09315068493150686,548.9041095890411
1354,26489604,0.17,True,Zuid,52.34,4.85,Entire home/apt,4,2,4,9,250.0,4,30,True,4,2,5,True,62.5,1000.0,0.16,0.28,0.23,4.99,0.14246575342465753,1250.0
1355,26515155,1.0,True,Centrum-Oost,52.38,4.887,Private room,4,1,4,2,97.0,1,1125,True,0,0,4,True,24.25,97.0,0.05,0.12,0.17,4.99,0.049315068493150684,626.8904109589041
1356,26516140,0.37,True,De Pijp - Rivierenbuurt,52.34,4.906,Private room,2,1,2,10,145.0,3,1125,True,7,6,4,True,72.5,435.0,0.09,0.14,0.18,4.99,0.3452054794520548,736.7808219178082
1357,26519263,0.5,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,2,1,1,2,90.0,5,1125,True,0,0,5,True,45.0,450.0,0.04,0.11,0.15,4.99,0.0,450.09589041095893
1358,26551134,1.0,True,Bos en Lommer,52.38,4.85,Entire home/apt,2,1,1,5,106.0,3,8,True,0,1,5,True,53.0,318.0,0.06,0.12,0.18,4.99,0.0,530.0
1359,26597244,0.71,True,Oud-Oost,52.34,4.934,Entire home/apt,4,2,4,17,396.0,5,30,True,0,0,4,True,99.0,1980.0,0.09,0.24,0.22,4.99,0.18904109589041096,1423.5616438356165
1360,26625840,0.57,True,Oud-Oost,52.34,4.914,Entire home/apt,2,1,1,4,185.0,4,60,True,5,0,5,True,92.5,740.0,0.09,0.16,0.22,4.99,0.01643835616438356,964.3424657534247
1361,26728654,1.0,True,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,13,192.0,3,1125,True,0,0,4,True,96.0,576.0,0.09,0.19,0.16,4.99,0.0,962.0958904109589
1362,26728984,0.75,True,Centrum-Oost,52.38,4.902,Private room,2,1,1,5,189.0,1,365,True,1,0,4,True,94.5,189.0,0.07,0.22,0.16,4.99,0.6219178082191781,1073.6575342465753
1363,26736625,1.0,True,Noord-West,52.4,4.887,Private room,2,1,1,5,86.0,2,45,True,1,6,4,True,43.0,172.0,0.07,0.11,0.16,4.99,0.5424657534246575,444.17808219178085
1364,26744310,1.0,True,De Baarsjes - Oud-West,52.34,4.85,Entire home/apt,2,1,2,11,160.0,4,13,True,2,1,4,True,80.0,640.0,0.08,0.18,0.2,4.99,0.005479452054794521,795.082191780822
1365,26744905,0.5,True,Westerpark,52.38,4.887,Entire home/apt,2,1,1,7,100.0,7,1125,True,0,0,4,True,50.0,700.0,0.06,0.18,0.2,4.99,0.0,500.0
1366,26766473,1.0,True,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,5,3,3,5,200.0,3,220,True,0,0,4,True,40.0,600.0,0.12,0.19,0.18,4.99,0.0,1000.0
1367,26781097,0.71,True,Centrum-Oost,52.38,4.902,Private room,2,1,1,3,81.0,3,1125,True,3,6,4,True,40.5,243.0,0.07,0.06,0.15,4.99,0.6,429.3835616438356
1368,26793214,0.75,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,4,11,214.0,2,1125,True,0,0,5,True,53.5,428.0,0.09,0.18,0.19,4.99,0.0,1067.6575342465753
1369,26794556,0.86,True,Centrum-Oost,52.38,4.895,Private room,2,1,1,3,221.0,2,90,True,10,1,3,True,110.5,442.0,0.07,0.17,0.21,4.99,0.5342465753424658,1322.0821917808219
1370,26794663,0.86,True,Centrum-Oost,52.38,4.895,Private room,2,1,1,7,233.0,2,180,True,9,2,4,True,116.5,466.0,0.1,0.18,0.28,4.99,0.4958904109589041,1229.2465753424658
1371,26829033,0.93,True,Centrum-Oost,52.38,4.902,Entire home/apt,6,3,5,13,319.0,3,30,True,0,1,4,True,53.16,957.0,0.11,0.23,0.17,4.99,0.0410958904109589,1595.0
1372,26832364,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,9,250.0,25,30,True,1,1,5,True,125.0,6250.0,0.12,0.27,0.2,4.99,0.0027397260273972603,1250.0
1373,26838436,0.54,True,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,2,1,1,5,230.0,3,3,True,0,1,4,True,115.0,690.0,0.09,0.18,0.26,4.99,0.0,1150.890410958904
1374,26854143,0.58,True,Oud-Noord,52.4,4.92,Entire home/apt,5,3,5,1,195.0,7,14,True,0,1,5,True,39.0,1365.0,0.07,0.2,0.22,4.99,0.019178082191780823,975.0
1375,26869538,1.0,True,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,11,120.0,3,1125,True,0,0,4,True,60.0,360.0,0.07,0.14,0.18,4.99,0.0,600.0
1376,26936908,0.57,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,8,146.0,4,4,True,0,0,5,True,73.0,584.0,0.06,0.15,0.18,4.99,0.1643835616438356,732.1232876712329
1377,26985641,0.57,True,Centrum-West,52.38,4.88,Entire home/apt,2,1,1,15,222.0,3,3,True,0,2,4,True,111.0,666.0,0.11,0.26,0.25,4.99,0.0,1036.164383561644
1378,27024242,0.88,True,Zuid,52.34,4.86,Private room,4,1,3,13,254.0,4,30,True,5,2,4,True,63.5,1016.0,0.11,0.31,0.28,4.99,0.4520547945205479,1033.150684931507
1379,27051213,0.81,True,Zuid,52.34,4.875,Entire home/apt,4,2,2,13,299.0,4,90,True,0,0,4,True,74.75,1196.0,0.08,0.32,0.13,4.99,0.0,1706.5753424657535
1380,27058302,0.67,True,IJburg - Zeeburgereiland,52.38,4.99,Entire home/apt,4,2,2,11,235.0,3,14,True,0,0,5,True,58.75,705.0,0.09,0.13,0.22,4.99,0.06301369863013699,1182.2739726027398
1381,27061787,1.0,True,Westerpark,52.38,4.88,Entire home/apt,2,1,1,5,85.0,3,1125,True,0,0,4,True,42.5,255.0,0.07,0.09,0.15,4.99,0.0,527.3150684931506
1382,27127011,0.27,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,4,13,429.0,4,1125,True,0,0,4,True,107.25,1716.0,0.11,0.14,0.2,10.99,0.01643835616438356,2142.4657534246576
1383,27160776,0.1,True,Centrum-Oost,52.38,4.926,Entire home/apt,2,1,2,11,180.0,3,10,True,0,0,4,True,90.0,540.0,0.09,0.21,0.21,4.99,0.1726027397260274,934.3835616438356
1384,27179290,0.67,True,Oud-Oost,52.34,4.92,Entire home/apt,2,1,1,7,89.0,4,21,True,0,0,5,True,44.5,356.0,0.06,0.13,0.15,4.99,0.0,445.0
1385,27184333,0.84,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,2,9,200.0,4,1125,True,1,2,4,True,100.0,800.0,0.08,0.18,0.27,4.99,0.3643835616438356,1012.5753424657535
1386,27221235,0.71,True,Noord-Oost,52.4,4.953,Entire home/apt,4,2,3,3,209.0,4,1125,True,0,1,4,True,52.25,836.0,0.12,0.2,0.26,4.99,0.005479452054794521,1068.6301369863013
1387,27239002,0.47,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,5,126.0,4,1125,True,0,1,4,True,63.0,504.0,0.05,0.23,0.18,4.99,0.0,630.917808219178
1388,27348973,1.0,True,Oud-Oost,52.34,4.926,Entire home/apt,4,2,2,10,225.0,5,21,True,0,0,4,True,56.25,1125.0,0.05,0.2,0.25,4.99,0.0,1125.0
1389,27362571,0.67,True,Bos en Lommer,52.38,4.855,Entire home/apt,3,2,2,12,120.0,4,100,True,0,0,4,True,40.0,480.0,0.06,0.14,0.15,4.99,0.0,600.0410958904109
1390,27379405,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,3,5,150.0,3,28,True,0,0,5,True,37.5,450.0,0.08,0.17,0.23,4.99,0.0,750.0
1391,27396373,0.98,True,De Baarsjes - Oud-West,52.38,4.855,Private room,3,1,1,3,90.0,3,1125,True,17,2,4,True,30.0,270.0,0.07,0.09,0.16,4.99,0.06301369863013699,498.013698630137
1392,27397058,0.98,True,De Baarsjes - Oud-West,52.38,4.85,Private room,2,1,1,8,86.0,3,1125,True,10,1,4,True,43.0,258.0,0.04,0.12,0.16,4.99,0.057534246575342465,449.17808219178085
1393,27410925,0.49,True,Zuid,52.34,4.855,Entire home/apt,4,2,3,3,156.0,5,1125,True,2,0,5,True,39.0,780.0,0.06,0.19,0.18,4.99,0.005479452054794521,1004.6575342465753
1394,27426691,0.0,True,Zuid,52.34,4.848,Entire home/apt,4,2,1,1,75.0,7,45,True,0,0,5,True,18.75,525.0,0.07,0.14,0.17,4.99,0.0,397.8082191780822
1395,27478968,0.72,True,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,4,2,3,20,475.0,3,30,True,0,0,4,True,118.75,1425.0,0.09,0.2,0.19,10.99,0.0,2375.0
1396,27482148,0.67,True,Noord-West,52.4,4.926,Entire home/apt,4,2,3,5,150.0,3,10,True,0,0,5,True,37.5,450.0,0.07,0.2,0.15,4.99,0.11506849315068493,734.931506849315
1397,27520015,0.83,True,Oud-Oost,52.34,4.934,Entire home/apt,2,1,1,5,112.0,4,10,True,0,0,4,True,56.0,448.0,0.09,0.12,0.19,4.99,0.0,560.0
1398,27546826,0.5,True,Bos en Lommer,52.38,4.848,Entire home/apt,2,1,1,8,110.0,21,30,True,0,0,5,True,55.0,2310.0,0.08,0.1,0.19,4.99,0.0,550.0
1399,27595911,1.0,True,Centrum-West,52.38,4.895,Private room,2,1,1,8,119.0,2,1125,True,1,0,4,True,59.5,238.0,0.05,0.16,0.18,4.99,0.049315068493150684,512.6301369863014
1400,27608003,0.88,True,Noord-West,52.4,4.914,Entire home/apt,4,2,4,5,130.0,4,1125,True,0,0,4,True,32.5,520.0,0.06,0.14,0.21,4.99,0.010958904109589041,724.6986301369863
1401,27616092,0.51,True,Oud-Noord,52.4,4.914,Entire home/apt,2,1,1,6,115.0,3,10,True,0,0,4,True,57.5,345.0,0.06,0.14,0.16,4.99,0.021917808219178082,586.2328767123288
1402,27622005,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,1,18,400.0,3,1125,True,1,1,4,True,100.0,1200.0,0.2,0.21,0.3,10.99,0.043835616438356165,1889.041095890411
1403,27713449,0.58,True,Zuid,52.34,4.883,Entire home/apt,2,1,1,9,200.0,2,1125,True,0,1,4,True,100.0,400.0,0.08,0.25,0.2,4.99,0.0,1007.8767123287671
1404,27713691,0.95,True,Bos en Lommer,52.38,4.86,Entire home/apt,4,2,2,2,150.0,3,20,True,0,0,4,True,37.5,450.0,0.08,0.16,0.22,4.99,0.0,1166.3287671232877
1405,27719323,0.26,True,Zuid,52.34,4.863,Entire home/apt,4,2,3,13,279.0,3,30,True,0,2,4,True,69.75,837.0,0.16,0.19,0.19,4.99,0.4273972602739726,1395.0
1406,27745560,1.0,True,Westerpark,52.38,4.883,Entire home/apt,4,2,2,10,150.0,3,12,True,0,0,4,True,37.5,450.0,0.08,0.13,0.21,4.99,0.0,750.0
1407,27755390,0.5,True,Geuzenveld - Slotermeer,52.38,4.812,Entire home/apt,4,2,5,6,250.0,7,1125,True,1,0,4,True,62.5,1750.0,0.11,0.26,0.26,4.99,0.10410958904109589,1233.5616438356165
1408,27774674,0.99,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,9,300.0,5,180,True,1,4,5,True,150.0,1500.0,0.1,0.17,0.25,4.99,0.5917808219178082,1306.13698630137
1409,27774794,0.41,True,Oud-Noord,52.4,4.906,Entire home/apt,3,2,2,1,159.0,4,1125,True,0,0,4,True,53.0,636.0,0.07,0.21,0.23,4.99,0.0,795.0
1410,27825991,1.0,True,Watergraafsmeer,52.34,4.945,Entire home/apt,2,1,1,16,195.0,3,90,True,0,1,5,True,97.5,585.0,0.08,0.15,0.2,4.99,0.0,702.945205479452
1411,27833698,0.0,True,Bos en Lommer,52.38,4.848,Entire home/apt,2,1,1,1,89.0,14,31,True,0,0,5,True,44.5,1246.0,0.03,0.12,0.15,4.99,0.0,445.0
1412,27851626,0.7,True,Westerpark,52.38,4.87,Entire home/apt,2,1,1,8,120.0,3,15,True,0,0,4,True,60.0,360.0,0.06,0.13,0.16,4.99,0.0,600.0
1413,27865341,0.86,True,Geuzenveld - Slotermeer,52.38,4.824,Entire home/apt,2,1,1,6,85.0,2,52,True,0,0,4,True,42.5,170.0,0.05,0.08,0.16,4.99,0.0273972602739726,574.054794520548
1414,27871686,1.0,True,Centrum-West,52.38,4.887,Private room,2,1,1,1,139.0,3,1125,True,3,6,4,True,69.5,417.0,0.06,0.13,0.17,4.99,0.01643835616438356,711.082191780822
1415,27903955,0.67,True,Buitenveldert - Zuidas,52.3,4.87,Private room,2,1,1,5,69.0,2,1125,True,0,0,4,True,34.5,138.0,0.05,0.12,0.16,2.99,0.0,383.35616438356163
1416,27916775,1.0,True,Bos en Lommer,52.38,4.848,Private room,2,1,1,1,45.0,2,270,True,0,2,4,True,22.5,90.0,0.1,0.09,0.13,0.99,0.25205479452054796,261.36986301369865
1417,27940393,0.67,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,10,169.0,5,30,True,0,0,5,True,84.5,845.0,0.07,0.14,0.18,4.99,0.43561643835616437,846.3698630136986
1418,28042923,0.63,True,Westerpark,52.38,4.88,Entire home/apt,4,2,2,9,206.0,2,1125,True,0,0,4,True,51.5,412.0,0.08,0.26,0.2,4.99,0.0,1028.4931506849316
1419,28059954,1.0,True,Centrum-Oost,52.38,4.914,Entire home/apt,2,1,1,13,189.0,3,15,True,0,0,4,True,94.5,567.0,0.07,0.19,0.22,4.99,0.0,876.8767123287671
1420,28064282,0.59,True,Centrum-Oost,52.38,4.91,Entire home/apt,2,1,1,9,235.0,3,14,True,3,2,5,True,117.5,705.0,0.05,0.14,0.21,4.99,0.019178082191780823,1175.123287671233
1421,28102597,0.95,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,7,189.0,5,8,True,0,0,4,True,94.5,945.0,0.08,0.14,0.18,4.99,0.0,945.0
1422,28146045,1.0,True,Slotervaart,52.38,4.824,Private room,2,1,1,4,80.0,3,300,True,1,3,4,True,40.0,240.0,0.08,0.12,0.16,4.99,0.0821917808219178,366.24657534246575
1423,28198817,0.89,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,3,7,271.0,5,1125,True,2,2,4,True,67.75,1355.0,0.02,0.13,0.23,4.99,0.2219178082191781,1355.0
1424,28215817,0.37,True,Centrum-Oost,52.38,4.9,Entire home/apt,2,1,1,5,232.0,4,1125,True,0,2,4,True,116.0,928.0,0.09,0.26,0.28,4.99,0.0136986301369863,1160.6164383561643
1425,28234064,0.66,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,4,2,2,8,190.0,3,1125,True,0,0,4,True,47.5,570.0,0.07,0.16,0.2,4.99,0.0,1186.3698630136987
1426,28236509,1.0,True,Watergraafsmeer,52.34,4.938,Private room,4,1,2,9,225.0,3,30,True,4,0,4,True,56.25,675.0,0.08,0.16,0.21,4.99,0.4602739726027397,1093.2328767123288
1427,28252823,0.82,True,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,8,220.0,3,60,True,0,0,4,True,55.0,660.0,0.1,0.2,0.24,4.99,0.0,1356.6712328767123
1428,28270449,0.77,True,De Pijp - Rivierenbuurt,52.34,4.9,Entire home/apt,4,2,2,15,288.0,7,180,True,13,1,4,True,72.0,2016.0,0.05,0.16,0.3,4.99,0.3506849315068493,1204.3835616438357
1429,28329497,0.68,True,Centrum-West,52.38,4.875,Entire home/apt,3,2,2,11,250.0,7,1125,True,0,0,5,True,83.3,1750.0,0.08,0.21,0.35,4.99,0.0,1265.2054794520548
1430,28448785,0.4,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,2,11,355.0,7,365,True,5,0,4,True,88.75,2485.0,0.07,0.32,0.27,4.99,0.08767123287671233,1792.5342465753424
1431,28515027,0.33,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,16,400.0,3,19,True,1,1,4,True,100.0,1200.0,0.15,0.15,0.19,10.99,0.0027397260273972603,2000.0
1432,28516161,0.9,True,IJburg - Zeeburgereiland,52.34,5.008,Private room,2,1,1,5,85.0,3,1125,True,1,2,4,True,42.5,255.0,0.07,0.11,0.16,4.99,0.0027397260273972603,425.0
1433,28517324,1.0,True,Geuzenveld - Slotermeer,52.38,4.836,Entire home/apt,2,1,1,7,114.0,3,1125,True,4,1,5,True,57.0,342.0,0.08,0.07,0.21,4.99,0.038356164383561646,537.8082191780821
1434,28544205,0.99,True,Centrum-West,52.38,4.887,Private room,4,1,2,10,224.0,1,1125,True,2,2,4,True,56.0,224.0,0.07,0.18,0.19,4.99,0.6684931506849315,1064.4520547945206
1435,28578641,0.61,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,14,275.0,4,1125,True,0,0,4,True,68.75,1100.0,0.08,0.16,0.17,4.99,0.0136986301369863,1403.3013698630136
1436,28582447,0.77,True,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,4,2,2,7,129.0,3,1125,True,0,1,4,True,32.25,387.0,0.06,0.16,0.16,4.99,0.0,645.0
1437,28603995,1.0,True,De Pijp - Rivierenbuurt,52.34,4.906,Private room,2,1,1,12,182.0,3,5,True,8,4,4,True,91.0,546.0,0.08,0.25,0.17,4.99,0.8082191780821918,908.1643835616438
1438,28750364,0.43,True,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,19,475.0,3,1125,True,0,1,4,True,237.5,1425.0,0.08,0.17,0.2,10.99,0.0,2375.0
1439,28757751,0.87,True,Centrum-West,52.38,4.89,Private room,2,1,1,1,104.0,3,30,True,0,10,4,True,52.0,312.0,0.06,0.19,0.18,4.99,0.21643835616438356,641.972602739726
1440,28768768,0.79,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,2,4,200.0,4,8,True,0,0,4,True,50.0,800.0,0.08,0.21,0.23,4.99,0.0273972602739726,1000.0
1441,28806971,0.45,True,Zuid,52.34,4.867,Entire home/apt,6,3,4,22,430.0,3,30,True,0,1,4,True,71.7,1290.0,0.12,0.2,0.26,10.99,0.0273972602739726,2546.301369863014
1442,28854693,0.4,True,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,5,110.0,4,31,True,0,0,4,True,55.0,440.0,0.08,0.1,0.17,4.99,0.0,550.0
1443,28887550,0.67,True,Watergraafsmeer,52.34,4.93,Entire home/apt,4,2,2,12,215.0,5,28,True,0,0,5,True,53.75,1075.0,0.1,0.22,0.2,4.99,0.0,952.3972602739726
1444,28902322,0.5,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,6,115.0,28,30,True,0,0,5,True,57.5,3220.0,0.05,0.11,0.17,4.99,0.0,604.3835616438356
1445,28946381,0.8,True,Centrum-Oost,52.38,4.906,Private room,2,1,1,1,76.0,1,1125,True,0,9,4,True,38.0,76.0,0.04,0.13,0.17,4.99,0.04657534246575343,418.3013698630137
1446,28946914,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,2,1,1,6,120.0,3,1125,True,0,0,5,True,60.0,360.0,0.07,0.13,0.18,4.99,0.0,600.0
1447,28970533,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.938,Entire home/apt,2,1,1,21,469.0,1,1125,True,14,0,4,True,234.5,469.0,0.09,0.24,0.26,10.99,0.5041095890410959,2545.6164383561645
1448,28983337,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,4,2,3,11,204.0,31,1125,True,0,0,4,True,51.0,6324.0,0.09,0.22,0.24,4.99,0.0,1017.7397260273973
1449,29046160,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Private room,2,1,2,10,189.0,4,31,True,4,1,4,True,94.5,756.0,0.08,0.13,0.11,4.99,0.07397260273972603,943.7671232876712
1450,29181440,0.57,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,7,4,3,13,300.0,3,12,True,0,0,5,True,42.88,900.0,0.13,0.29,0.21,4.99,0.0,1685.164383561644
1451,29251403,0.84,True,Centrum-Oost,52.38,4.902,Private room,2,1,1,1,81.0,3,90,True,5,5,4,True,40.5,243.0,0.04,0.12,0.16,4.99,0.29041095890410956,457.56164383561645
1452,29268359,0.91,True,Centrum-Oost,52.38,4.906,Private room,2,1,1,5,91.0,3,1125,True,7,4,4,True,45.5,273.0,0.05,0.12,0.16,4.99,0.31232876712328766,498.28767123287673
1453,29275106,0.4,True,Buitenveldert - Zuidas,52.3,4.863,Entire home/apt,4,2,3,8,275.0,5,1125,True,0,0,5,True,68.75,1375.0,0.08,0.19,0.24,4.99,0.0410958904109589,1427.876712328767
1454,29302592,1.0,True,Oostelijk Havengebied - Indische Buurt,52.38,4.934,Entire home/apt,6,3,3,13,419.0,1,1125,True,9,5,3,True,69.8,419.0,0.11,0.16,0.24,10.99,0.4328767123287671,2276.219178082192
1455,29304751,0.98,True,Oud-Noord,52.4,4.918,Entire home/apt,4,2,3,13,225.0,4,30,True,0,0,4,True,56.25,900.0,0.09,0.07,0.16,4.99,0.0,1125.0
1456,29335948,1.0,True,Slotervaart,52.34,4.84,Entire home/apt,2,1,1,7,149.0,6,1125,True,0,1,5,True,74.5,894.0,0.07,0.12,0.18,4.99,0.0,745.0
1457,29350469,0.0,True,Noord-West,52.4,4.926,Entire home/apt,4,2,3,6,175.0,7,27,True,0,0,5,True,43.75,1225.0,0.06,0.24,0.23,4.99,0.1095890410958904,889.7260273972603
1458,29350903,0.83,True,De Pijp - Rivierenbuurt,52.34,4.895,Private room,2,1,2,6,120.0,3,1125,True,2,1,4,True,60.0,360.0,0.06,0.21,0.2,4.99,0.3041095890410959,600.3972602739726
1459,29435883,1.0,True,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,3,4,130.0,4,1125,True,0,0,5,True,32.5,520.0,0.04,0.18,0.17,4.99,0.0,755.4794520547945
1460,29456107,1.0,True,Oud-Noord,52.38,4.91,Entire home/apt,4,2,2,15,246.0,5,30,True,0,0,5,True,61.5,1230.0,0.09,0.15,0.3,4.99,0.019178082191780823,1220.4246575342465
1461,29477986,0.96,True,Centrum-Oost,52.38,4.92,Private room,2,1,1,11,116.0,3,1125,True,2,7,4,True,58.0,348.0,0.07,0.14,0.21,4.99,0.021917808219178082,566.3013698630137
1462,29568363,0.76,True,Centrum-West,52.38,4.883,Private room,1,1,1,10,59.0,5,30,True,0,0,4,True,59.0,295.0,0.06,0.15,0.16,2.99,0.40821917808219177,285.43835616438355
1463,29578670,0.41,True,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,11,160.0,4,1125,True,0,0,4,True,80.0,640.0,0.07,0.17,0.21,4.99,0.4136986301369863,800.0
1464,29668487,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,4,25,850.0,4,20,True,3,0,4,True,212.5,3400.0,0.13,0.18,0.29,10.99,0.049315068493150684,4891.095890410959
1465,29678104,0.54,True,Watergraafsmeer,52.34,4.945,Entire home/apt,3,2,1,7,129.0,4,60,True,0,0,4,True,43.0,516.0,0.05,0.12,0.17,4.99,0.0,645.2191780821918
1466,29678352,1.0,True,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,4,2,3,12,340.0,3,30,True,0,0,5,True,85.0,1020.0,0.13,0.21,0.25,4.99,0.0273972602739726,1700.0
